,Facility Id,FRS Id,Facility Name,City,State,Latitude,Longitude,Total reported emissions,CO2 emissions,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,SF6 emissions,Subpart Letter,Name of industry,Facility Type
3239,1012622,110070082408,Summit Midstream 415 Strawn Basin GB,Houston,TX,39.74874,-104.99196,65811.938,25468.9,40341.25,1.788,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3240,1012631,110070082413,Summit Midstream 595 Piceance Basin GB,Houston,TX,39.74874,-104.99196,140753.192,133858.4,6834.0,60.792,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3241,1013947,110071232131,Summit Midstream Denver Basin G&B,Briggsdale,CO,40.62799,-104.165892,77049.138,57257.8,19759.75,31.588,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3242,1012538,110071161901,"Superior Appalachian Pipeline, LLC. Basin 160A  Appalachian Eastern Overthrust  GB",Cannonsburg,PA,40.27724,-80.16623,44940.906,34727.7,10191.75,21.456,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3243,1012709,,"Superior Pipeline Company, LLC - Basin 355 - Chautauqua Platform - GB",Tulsa,OK,36.1711499588626,-95.9432417713586,40358.796,27625.3,12718.0,15.496,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3244,1012619,110070082424,Superior Pipeline Kansas 375 Sedgwick Basin GB,Tulsa,OK,36.15106,-95.99127,56892.468,21687.0,35193.25,12.218,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3245,1012720,110070082462,"Superior Pipeline Texas, LLC - Basin 360 - Anadarko Basin - GB",Tulsa,OK,37.241724937,-99.7809850469999,53692.062,37652.0,16019.5,20.562,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3246,1013065,110070225634,"Susquehanna Gathering Company, LLC",New Milford,PA,41.8211,-75.684814,279427.316,247792.9,31495.25,139.166,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3247,1012773,110071161959,"TEP Rocky Mountain, LLC Gathering and Boosting",Parachute,CO,39.46114,-108.06665,37086.458,30827.7,6215.25,43.508,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3248,1012806,110071162257,TOM-Stack Anadarko #360-G&B,Dallas,TX,32.7923144700681,-96.7950546588263,428407.87,371750.9,56429.0,227.97,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3249,1014639,,Tall Oak 345 Arkoma GB,Edmond,OK,35.6297850152185,-97.4988266897702,74543.754,67992.6,6514.5,36.654,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3250,1013373,,Tall Oak 355 Chautauqua GB,Edmond,OK,35.6293344608722,-97.4987101875752,210801.616,191867.7,18832.0,101.916,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3251,1013378,,Tall Oak 360 Anadarko GB,Edmond,OK,35.6293344608722,-97.4987101875752,118259.9,95767.5,22440.25,52.15,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3252,1012205,110070082195,Tallgrass Powder River Basin Gathering System,Lakewood,CO,39.722098,-105.135202,121563.822,99572.0,21935.5,56.322,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3253,1012482,110071161897,"The Ohio Gathering Company, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B",Denver,CO,39.74714,-104.99658,279156.072,264571.7,14386.5,197.872,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3254,1012177,110071162523,Thunder Creek Gathering and Boosting,Gillette,WY,44.29769,-105.48555,253518.8,234148.1,19251.5,119.2,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3255,1008888,110071162349,"TreeTop Midstream Services, LLC 210 Mid-Gulf Coast",Ridgeland,MS,32.4524,-90.15393,76702.824,73090.7,3571.0,41.124,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3256,1013685,,UGIES boosting & gathering facilities,Wyomissing,PA,40.338698,-75.95478,210295.418,167487.5,42713.75,94.168,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3257,1012680,110071162182,US Realm LLC Atlantic Rim,Sheridan,WY,44.782046,-106.948381,124445.704,99276.1,25125.5,44.104,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3258,1012317,110071161814,"Uinta Basin,AAPG Province 575, Gathering & Boosting",Bluebell,UT,40.381209,-110.162285,304350.262,185439.1,118793.75,117.412,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3259,1012145,110070209517,"Uinta Wax Operating, LLC",Fort Worth,TX,32.7456,-97.33903,71236.322,64056.1,7146.25,33.972,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3260,1013245,110070082519,Urban 200 Black Warrior Basin GB,Plano,TX,33.0184,-96.70028,53015.358,37862.2,15132.0,21.158,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3261,1012822,110070082519,"Urban 220 Gulf Coast Basin (LA, TX) GB",Plano,TX,33.0184,-96.70028,53350.766,38796.8,14534.0,19.966,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3262,1014208,110070675460,Urban 575 Uinta Basin GB,Plano,TX,33.018193,-96.700216,95244.64,92567.8,2653.0,23.84,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3263,1012970,110070209476,Vaquero Permian Basin #430-G&B,Dallas,TX,30.172686,-95.467486,0.0,0.0,,,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3264,1012594,110071161965,Verdun Oil Company-Gulf Coast Basin- Onshore G&B,Houston,TX,29.754495,-95.362678,140372.62,130835.3,9473.25,64.07,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3265,1012359,110030905947,Vital Energy Midstream B&G,Tulsa,OK,36.150442,-95.98975,56652.33,45260.0,11367.0,25.33,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3266,1012365,110070082253,WPX Energy Permian LLC Boosting and Gathering,Oklahoma City,OK,39.74846,-104.99402,579836.464,559579.9,19983.0,273.564,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3267,1012457,110070082291,"WTG Gas Processing, LLC 430 Permian Basin GB",Midland,TX,31.99906,-102.07688,591204.238,530712.7,60340.75,150.788,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3268,1014668,,WTG Hugoton - GB Stevens County #1,Hugoton,KS,37.1916826390417,-101.346676765302,22177.29,15740.1,6428.25,8.94,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3269,1012446,110070082291,"WTG Jameson, L.P. 430 Permian Basin GB",Midland,TX,31.99906,-102.07688,92953.954,28368.1,64579.0,6.854,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3270,1013612,,WTG North Permian Midstream LLC 430 Permian Basin GB,Midland,TX,31.999241,-102.077096,416081.5,399590.9,16468.25,22.35,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3271,1012461,110070082291,WTG South Permian Midstream LLC 430 Permian Basin GB,Midland,TX,31.99906,-102.07688,586277.88,439058.5,147164.25,55.13,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3272,1012590,110071162310,"Wapiti Operating, LLC-UintaGatheringAndBoosting",Sunnyside,UT,39.782601,-110.171846,43661.596,27711.6,15934.5,15.496,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3273,1014671,,Whiptail Midstream 580 San Juan Basin GB,Tulsa,OK,36.1523645913241,-95.9913913924747,31092.31,10762.1,20324.25,5.96,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3274,1012828,110070082521,"White Oak Energy 220 Gulf Coat Basin (LA, TX) GB",Houston,TX,29.94751,-95.40587,56413.004,52079.3,4304.5,29.204,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3275,1013203,110070082205,"Williams - G&B Facility - Denver Basin 540 (Tulsa, OK)",Tulsa,OK,36.08256,-95.67245,178413.21,169423.3,8902.0,87.91,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3276,1012233,110070082205,Williams G&B Facility  Anadarko Basin 360,Tulsa,OK,36.08256,-95.67245,128681.17,89841.5,38790.5,49.17,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3277,1012236,110070082205,Williams G&B Facility  Appalachian Basin (Eastern Overthrust Area) 160A,Tulsa,OK,36.08256,-95.67245,2112521.148,1906555.8,204855.0,1110.348,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3278,1012218,110070082205,Williams G&B Facility  Appalachian Basin 160,Tulsa,OK,36.08256,-95.67245,22810.964,20929.4,1868.75,12.814,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3279,1012195,110070082205,Williams G&B Facility  Arkla Basin 230,Tulsa,OK,36.08256,-95.67245,62046.068,49262.7,12756.25,27.118,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3280,1012231,110071162299,Williams G&B Facility  Central Western Overthrust 507,Tulsa,OK,36.08256,-95.67245,52143.546,40767.1,11353.5,22.946,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3281,1012244,110070082205,Williams G&B Facility  Green River Basin 535,Tulsa,OK,36.08256,-95.67245,208984.07,130990.3,77922.25,71.52,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3282,1012245,110070082205,Williams G&B Facility  Gulf Coast Basin 220,Tulsa,OK,36.08256,-95.67245,286157.97,247663.1,38363.75,131.12,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3283,1012189,110070082205,Williams G&B Facility  Permian Basin 430,Tulsa,OK,36.08256,-95.67245,85043.296,81155.5,3842.5,45.296,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3284,1012186,110070082205,Williams G&B Facility  Piceance Basin 595,Tulsa,OK,36.08256,-95.67245,394836.428,364767.2,29872.25,196.978,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3285,1012193,110070082205,Williams G&B Facility  San Juan Basin 580,Bloomfield,NM,36.08256,-95.67245,861766.756,662493.9,198901.25,371.606,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3286,1012232,110070082205,Williams G&B Facility  Strawn Basin 415,Tulsa,OK,36.08256,-95.67245,214900.524,180130.5,34676.75,93.274,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3287,1012633,110070082415,Williston Basin Gathering and Boosting,Fort Worth,TX,32.746588740331,-97.3423417467655,225169.008,217415.0,7636.0,118.008,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3288,1008298,110037097469,XPR Resources LLC,CANONSBURG,PA,39.74846,-104.99402,10707.68,8510.2,2194.5,2.98,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3289,1012560,110071162092,XTO Energy Inc 160A Appalachian E Overthrust  GB,Warrendale,PA,40.67419,-80.11696,159170.174,126862.0,32237.25,70.924,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3290,1012596,110070082389,XTO Energy Inc 220 Gulf Coast  GB,Tyler,TX,32.78882,-97.34363,83423.494,58548.8,24844.0,30.694,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3291,1012530,110038383184,XTO Energy Inc 230 Arkla  GB,Tyler,TX,32.28248,-95.27886,56527.786,42927.6,13575.75,24.436,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3292,1012595,110038383184,XTO Energy Inc 260 East Texas  GB,Tyler,TX,32.28248,-95.27886,782514.112,481203.5,301036.75,273.862,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3293,1012559,110032903561,XTO Energy Inc 345 Arkoma  GB,Oklahoma City,OK,35.287089,-98.289081,38520.414,23020.6,15487.0,12.814,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3294,1012552,110032903561,XTO Energy Inc 350 South Oklahoma Folded Belt  GB,Oklahoma City,OK,35.287089,-98.289081,314967.814,242631.3,72204.5,132.014,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3295,1012539,110032903561,XTO Energy Inc 360 Anadarko  GB,Oklahoma City,OK,35.287089,-98.289081,40405.754,25633.7,14757.75,14.304,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3296,1012568,110070082370,XTO Energy Inc 395 Williston  GB,Williston,ND,39.54805,-104.86582,43044.996,29558.0,13471.5,15.496,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3297,1012541,110015749966,XTO Energy Inc 430 Permian  GB,Midland,TX,31.99954,-102.0797,1973557.97,1530009.1,442710.0,838.87,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3298,1012546,,XTO Energy Inc 507 Central Western Overthrust  GB,Oklahoma City,OK,35.4687482827445,-97.5173353317617,7840.48,4996.0,2841.5,2.98,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3299,1013573,110070716063,XcL Midstream Operating,Canonsburg,PA,40.293994,-80.174312,83296.254,59720.1,23539.5,36.654,,W-GB,Petroleum and Nautral Gas Systems - Gathering and Boosting,Gathering & Boosting
3300,1013856,110070930991,Atmos Pipeline Texas,Dallas,TX,32.92548,-96.81613,21465.0903622,55.8594022,21409.23096,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3301,1012634,110062051880,Consumers Energy Company - Transmission Pipeline,Jackson,MI,42.24668,-84.40311,139434.4035415,160.6535415,139273.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3302,1013773,110004647142,Dominion Energy Ohio - Transmission Pipelines (TPL),Cleveland,OH,41.52712,-81.652,5197.776773,5.988773,5191.788,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3303,1013663,110070716075,EGT Arkansas,Oklahoma City,OK,35.46646,-97.52124,9278.99582,10.69107,9268.30475,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3304,1013663,110070716075,EGT Arkansas,Oklahoma City,OK,35.46646,-97.52124,696.25597,0.80222,695.45375,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3305,1013663,110070716075,EGT Arkansas,Oklahoma City,OK,35.46646,-97.52124,10102.2581395,11.639617,10090.6185225,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3306,1013050,110071162102,EOIT Oklahoma,Oklahoma City,OK,35.46646,-97.52124,7006.82863,8.07313,6998.7555,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3307,1012139,110071162392,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),Bridgeport,WV,39.33367,-80.23478,168.402535,0.19403,168.208505,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3308,1012139,110071162392,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),Bridgeport,WV,39.33367,-80.23478,347.4118584,0.4002809,347.0115775,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3309,1012139,110071162392,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),Bridgeport,WV,39.33367,-80.23478,25576.5968788,29.4688363,25547.1280425,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3310,1012139,110071162392,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),Bridgeport,WV,39.33367,-80.23478,9337.2861042,10.7582317,9326.5278725,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3311,1012139,110071162392,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),Bridgeport,WV,39.33367,-80.23478,30848.1213174,35.5425799,30812.5787375,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3312,1012139,110071162392,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),Bridgeport,WV,39.33367,-80.23478,1673.0098781,1.9276081,1671.08227,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3313,1012699,110055594129,"Equitrans, LP - Transmission Pipeline",Pittsburgh,PA,40.442188,-80.000854,182.0313035,0.0541335,181.97717,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3314,1012699,110055594129,"Equitrans, LP - Transmission Pipeline",Pittsburgh,PA,40.442188,-80.000854,643.9748012,0.1915087,643.7832925,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3315,1012775,110070082493,Gulf South Pipeline Blowdowns,Houston,TX,29.73177,-95.43444,7564.22,8.72,7555.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3316,1012775,110070082493,Gulf South Pipeline Blowdowns,Houston,TX,29.73177,-95.43444,227.01,0.26,226.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3317,1012775,110070082493,Gulf South Pipeline Blowdowns,Houston,TX,29.73177,-95.43444,1155.08,1.33,1153.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3318,1012775,110070082493,Gulf South Pipeline Blowdowns,Houston,TX,29.73177,-95.43444,3619.92,4.17,3615.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3319,1013893,110070930997,MRT Louisiana,Oklahoma City,OK,35.46646,-97.52124,20519.7982555,23.6424955,20496.15576,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3320,1013893,110070930997,MRT Louisiana,Oklahoma City,OK,35.46646,-97.52124,4060.79877,4.67877,4056.12,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3321,1013893,110070930997,MRT Louisiana,Oklahoma City,OK,35.46646,-97.52124,698.0784719,0.8043119,697.27416,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3322,1013893,110070930997,MRT Louisiana,Oklahoma City,OK,35.46646,-97.52124,21.7488986,0.0250586,21.72384,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3323,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,348.02,0.02,348.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3324,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,9882.03,5.03,9877.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3325,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,2156.79,2.79,2154.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3326,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,8829.19,11.19,8818.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3327,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,916.89,1.14,915.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3328,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,5650.4,7.15,5643.25,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3329,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,78.57,0.07,78.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3330,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,38.52,0.02,38.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3331,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,4814.34,1.34,4813.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3332,1012732,110070082469,Northern Natural Gas - Transmission Pipeline,Omaha,NE,41.24817,-96.07309,7718.2,6.95,7711.25,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3333,1013340,110071162483,Northwest Pipeline GP - Pipeline,Tulsa,OK,36.08256,-95.67245,178.9570707,0.2061907,178.75088,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3334,1013340,110071162483,Northwest Pipeline GP - Pipeline,Tulsa,OK,36.08256,-95.67245,408.0579411,0.4701561,407.587785,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3335,1013340,110071162483,Northwest Pipeline GP - Pipeline,Tulsa,OK,36.08256,-95.67245,217.3520286,0.2504286,217.1016,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3336,1013340,110071162483,Northwest Pipeline GP - Pipeline,Tulsa,OK,36.08256,-95.67245,76.8789784,0.0885784,76.7904,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3337,1013340,110071162483,Northwest Pipeline GP - Pipeline,Tulsa,OK,36.08256,-95.67245,3739.0803976,4.3080926,3734.772305,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3338,1013109,110054114702,"ONEOK Gas Transportation, L.L.C.",Tulsa,OK,36.15106,-95.99127,19451.7602437,22.4119237,19429.34832,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3339,1012662,110000844631,PG&E Transmission Blowdown,San Francisco,CA,37.79134,-122.39604,68361.5933942,78.7648417,68282.8285525,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3340,1012752,110018967313,Southern California Gas Co Transmission,Los Angeles,CA,34.04997,-118.25358,7837.496,7.296,7830.2,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3341,1012587,110070082383,Southern Star Central Gas Pipeline,Owensboro,KY,37.7531071,-87.1796099,3026.2341606,3.4867656,3022.747395,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3342,1012587,110070082383,Southern Star Central Gas Pipeline,Owensboro,KY,37.7531071,-87.1796099,0.1643494,0.0001894,0.16416,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3343,1012587,110070082383,Southern Star Central Gas Pipeline,Owensboro,KY,37.7531071,-87.1796099,7396.0872843,8.5216218,7387.5656625,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3344,1012587,110070082383,Southern Star Central Gas Pipeline,Owensboro,KY,37.7531071,-87.1796099,1384.9218389,1.5956789,1383.32616,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3345,1012587,110070082383,Southern Star Central Gas Pipeline,Owensboro,KY,37.7531071,-87.1796099,5021.5849584,5.7857684,5015.79919,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3346,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,428.25,0.5,427.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3347,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,37.5,,37.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3348,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,50260.15,57.9,50202.25,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3349,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,82.6,0.1,82.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3350,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,6832.4,7.9,6824.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3351,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,67.1,0.1,67.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3352,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,2131.75,2.5,2129.25,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3353,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,2946.9,3.4,2943.5,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3354,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,27.75,,27.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3355,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,4417.35,5.1,4412.25,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3356,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,7822.0,9.0,7813.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3357,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,7.0,,7.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3358,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,8993.4,10.4,8983.0,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3359,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,6239.95,7.2,6232.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
3360,1012416,110012689082,"Texas Eastern Transmission, LP",Houston,TX,29.74013,-95.47309,6101.75,7.0,6094.75,,,W-TRANS,Petroleum and Natural Gas Systems – Transmission Pipelines,Transmission Pipelines
